close,datetime,high,low,open,date,time,ema,day,position
25714.05,2025-11-03 10:15:00,25729.1,25695.35,25711.85,2025-11-03,10:15:00,25724.798863544383,0,14
25723.6,2025-11-03 10:20:00,25727.4,25707.9,25715.2,2025-11-03,10:20:00,25724.684686063963,0,15
25729.3,2025-11-03 10:25:00,25730.35,25712.15,25724.05,2025-11-03,10:25:00,25725.124239772158,0,16
25730.55,2025-11-03 10:30:00,25735.05,25718.4,25727.5,2025-11-03,10:30:00,25725.640978841475,0,17
25758.85,2025-11-03 10:35:00,25762.2,25729.0,25730.0,2025-11-03,10:35:00,25728.803742761334,0,18
25771.05,2025-11-03 10:40:00,25771.55,25751.35,25758.85,2025-11-03,10:40:00,25732.827195831684,0,19
25752.4,2025-11-03 10:45:00,25773.3,25751.45,25772.15,2025-11-03,10:45:00,25734.691272419142,0,20
25744.35,2025-11-03 10:50:00,25753.55,25740.15,25753.55,2025-11-03,10:50:00,25735.611151236364,0,21
25749.25,2025-11-03 10:55:00,25750.1,25736.7,25744.1,2025-11-03,10:55:00,25736.910089213852,0,22
25751.8,2025-11-03 11:00:00,25758.5,25746.5,25749.35,2025-11-03,11:00:00,25738.32817595539,0,23
25758.3,2025-11-03 11:05:00,25759.7,25750.4,25752.2,2025-11-03,11:05:00,25740.23025443583,0,24
25753.9,2025-11-03 11:10:00,25761.75,25753.25,25758.35,2025-11-03,11:10:00,25741.532134965753,0,25
25757.45,2025-11-03 11:15:00,25758.35,25748.25,25753.95,2025-11-03,11:15:00,25743.04812211187,0,26
25758.3,2025-11-03 11:20:00,25760.9,25749.7,25757.1,2025-11-03,11:20:00,25744.500681910744,0,27
25753.8,2025-11-03 11:25:00,25758.9,25743.1,25758.8,2025-11-03,11:25:00,25745.38633125258,0,28
25752.45,2025-11-03 11:30:00,25758.0,25750.0,25753.3,2025-11-03,11:30:00,25746.059061609478,0,29
25736.2,2025-11-03 11:35:00,25752.35,25734.8,25752.35,2025-11-03,11:35:00,25745.120103360954,0,30
25726.1,2025-11-03 11:40:00,25736.75,25723.85,25736.5,2025-11-03,11:40:00,25743.308664945624,0,31
25727.05,2025-11-03 11:45:00,25729.85,25714.2,25725.7,2025-11-03,11:45:00,25741.760220665088,0,32
25722.65,2025-11-03 11:50:00,25734.5,25707.85,25727.45,2025-11-03,11:50:00,25739.940199649365,0,33
25724.9,2025-11-03 11:55:00,25737.4,25722.0,25722.6,2025-11-03,11:55:00,25738.50779968276,0,34
25721.75,2025-11-03 12:00:00,25726.4,25715.75,25724.65,2025-11-03,12:00:00,25736.911818760593,0,35
25711.8,2025-11-03 12:05:00,25726.0,25708.4,25721.8,2025-11-03,12:05:00,25734.52021697387,0,36
25702.7,2025-11-03 12:10:00,25714.0,25700.6,25711.1,2025-11-03,12:10:00,25731.489720119214,0,37
25718.4,2025-11-03 12:15:00,25718.9,25699.8,25703.1,2025-11-03,12:15:00,25730.24308010786,0,38
25719.6,2025-11-03 12:20:00,25733.8,25716.4,25718.55,2025-11-03,12:20:00,25729.229453430922,0,39
25713.35,2025-11-03 12:25:00,25721.7,25709.15,25719.4,2025-11-03,12:25:00,25727.71712453274,0,40
25713.1,2025-11-03 12:30:00,25714.35,25697.0,25713.9,2025-11-03,12:30:00,25726.325017434385,0,41
25717.95,2025-11-03 12:35:00,25720.15,25703.8,25713.0,2025-11-03,12:35:00,25725.527396726346,0,42
25733.2,2025-11-03 12:40:00,25737.1,25718.35,25718.35,2025-11-03,12:40:00,25726.258120847644,0,43
25742.25,2025-11-03 12:45:00,25744.15,25727.9,25732.5,2025-11-03,12:45:00,25727.78115695739,0,44
25737.5,2025-11-03 12:50:00,25744.25,25729.9,25741.8,2025-11-03,12:50:00,25728.70676105669,0,45
25755.05,2025-11-03 12:55:00,25755.95,25734.8,25737.25,2025-11-03,12:55:00,25731.21564095605,0,46
25743.75,2025-11-03 13:00:00,25759.8,25743.5,25754.35,2025-11-03,13:00:00,25732.409389436423,0,47
25756.55,2025-11-03 13:05:00,25757.05,25737.55,25743.4,2025-11-03,13:05:00,25734.708495204384,0,48
25752.1,2025-11-03 13:10:00,25758.15,25748.7,25756.7,2025-11-03,13:10:00,25736.364828994443,0,49
25759.6,2025-11-03 13:15:00,25764.7,25749.65,25752.0,2025-11-03,13:15:00,25738.577702423543,0,50
25753.45,2025-11-03 13:20:00,25763.6,25751.35,25759.7,2025-11-03,13:20:00,25739.99411171654,0,51
25754.3,2025-11-03 13:25:00,25754.45,25738.2,25753.45,2025-11-03,13:25:00,25741.356577267346,0,52
25758.6,2025-11-03 13:30:00,25763.1,25749.25,25754.05,2025-11-03,13:30:00,25742.99880800379,0,53
25753.1,2025-11-03 13:35:00,25763.05,25751.05,25758.65,2025-11-03,13:35:00,25743.960826289145,0,54
25755.55,2025-11-03 13:40:00,25770.8,25751.65,25752.3,2025-11-03,13:40:00,25745.064557118752,0,55
25735.7,2025-11-03 13:45:00,25757.85,25732.15,25755.2,2025-11-03,13:45:00,25744.172694536013,0,56
25741.0,2025-11-03 13:50:00,25744.95,25726.95,25736.4,2025-11-03,13:50:00,25743.870533151632,0,57
25765.25,2025-11-03 13:55:00,25765.6,25741.6,25741.6,2025-11-03,13:55:00,25745.906672851477,0,58
25767.8,2025-11-03 14:00:00,25780.35,25764.45,25765.15,2025-11-03,14:00:00,25747.991751627527,0,59
25756.15,2025-11-03 14:05:00,25769.35,25751.0,25767.6,2025-11-03,14:05:00,25748.768727663002,0,60
25770.8,2025-11-03 14:10:00,25772.35,25754.55,25755.6,2025-11-03,14:10:00,25750.86694407605,0,61
25786.7,2025-11-03 14:15:00,25797.85,25770.25,25771.1,2025-11-03,14:15:00,25754.27961606881,0,62
25796.95,2025-11-03 14:20:00,25802.5,25785.0,25786.35,2025-11-03,14:20:00,25758.343462157492,0,63
25783.65,2025-11-03 14:25:00,25797.4,25782.35,25796.35,2025-11-03,14:25:00,25760.75360861868,0,64
25774.5,2025-11-03 14:30:00,25788.8,25773.75,25783.2,2025-11-03,14:30:00,25762.062788750234,0,65
25778.15,2025-11-03 14:35:00,25779.3,25771.25,25774.65,2025-11-03,14:35:00,25763.594904107355,0,66
25775.35,2025-11-03 14:40:00,25781.1,25770.25,25777.45,2025-11-03,14:40:00,25764.71443704951,0,67
25746.25,2025-11-03 14:45:00,25777.15,25744.65,25777.15,2025-11-03,14:45:00,25762.95591923527,0,68
25758.35,2025-11-03 14:50:00,25762.1,25736.55,25745.25,2025-11-03,14:50:00,25762.517260260483,0,69
25759.0,2025-11-03 14:55:00,25765.0,25751.55,25757.75,2025-11-03,14:55:00,25762.182283092818,0,70
25752.65,2025-11-03 15:00:00,25758.85,25747.2,25758.85,2025-11-03,15:00:00,25761.274446607786,0,71
25764.9,2025-11-03 15:05:00,25767.0,25750.0,25752.6,2025-11-03,15:05:00,25761.619737407043,0,72
25765.95,2025-11-03 15:10:00,25773.0,25760.0,25764.85,2025-11-03,15:10:00,25762.03214336828,0,73
25769.9,2025-11-03 15:15:00,25774.25,25765.35,25765.6,2025-11-03,15:15:00,25762.781463047493,0,74
25767.25,2025-11-03 15:20:00,25770.55,25761.75,25769.4,2025-11-03,15:20:00,25763.20703799535,0,75
25774.3,2025-11-03 15:25:00,25785.9,25764.45,25767.0,2025-11-03,15:25:00,25764.263510567223,0,76
