close,datetime,exchange_code,high,low,open,stock_code,volume
22396.4,2025-04-09 09:32:58,NSE,22396.9,22396.4,22396.9,NIFTY,0
22395.8,2025-04-09 09:32:59,NSE,22396.75,22395.8,22396.75,NIFTY,0
22392.95,2025-04-09 09:33:00,NSE,22394.45,22392.95,22394.45,NIFTY,0
22391.95,2025-04-09 09:33:01,NSE,22393.75,22391.95,22393.75,NIFTY,0
22389.2,2025-04-09 09:33:02,NSE,22391.3,22389.2,22391.3,NIFTY,0
22389.25,2025-04-09 09:33:03,NSE,22389.8,22389.25,22389.8,NIFTY,0
22390.3,2025-04-09 09:33:04,NSE,22390.3,22390.2,22390.2,NIFTY,0
22388.25,2025-04-09 09:33:05,NSE,22389.75,22388.25,22389.75,NIFTY,0
22389.4,2025-04-09 09:33:06,NSE,22390,22389.4,22390,NIFTY,0
22390.95,2025-04-09 09:33:07,NSE,22391.05,22390.95,22391.05,NIFTY,0
22391,2025-04-09 09:33:08,NSE,22391.7,22391,22391.7,NIFTY,0
22391.95,2025-04-09 09:33:09,NSE,22392.1,22391.95,22392.1,NIFTY,0
22394.3,2025-04-09 09:33:10,NSE,22394.3,22392.25,22392.25,NIFTY,0
22393.6,2025-04-09 09:33:11,NSE,22393.6,22393.35,22393.35,NIFTY,0
22393.35,2025-04-09 09:33:12,NSE,22394.05,22393.35,22394.05,NIFTY,0
22394.2,2025-04-09 09:33:13,NSE,22394.2,22393.4,22393.4,NIFTY,0
22392.6,2025-04-09 09:33:14,NSE,22394.2,22392.6,22394.2,NIFTY,0
22393.05,2025-04-09 09:33:15,NSE,22393.05,22392.9,22392.9,NIFTY,0
22394.2,2025-04-09 09:33:16,NSE,22394.2,22393.6,22393.6,NIFTY,0
22393.7,2025-04-09 09:33:17,NSE,22394.4,22393.7,22394.4,NIFTY,0
22393.9,2025-04-09 09:33:18,NSE,22394.6,22393.9,22394.6,NIFTY,0
22397.35,2025-04-09 09:33:19,NSE,22397.35,22396.4,22396.4,NIFTY,0
22399.5,2025-04-09 09:33:20,NSE,22399.55,22399.5,22399.55,NIFTY,0
22400.35,2025-04-09 09:33:21,NSE,22400.35,22399.7,22399.7,NIFTY,0
22401.8,2025-04-09 09:33:22,NSE,22401.8,22400.35,22400.35,NIFTY,0
22402,2025-04-09 09:33:23,NSE,22402.35,22402,22402.35,NIFTY,0
22403.05,2025-04-09 09:33:24,NSE,22403.05,22402.6,22402.6,NIFTY,0
22401.75,2025-04-09 09:33:25,NSE,22402.75,22401.75,22402.75,NIFTY,0
22402.9,2025-04-09 09:33:26,NSE,22403.45,22402.9,22403.45,NIFTY,0
22402.55,2025-04-09 09:33:27,NSE,22402.85,22402.55,22402.85,NIFTY,0
22401.65,2025-04-09 09:33:28,NSE,22403,22401.65,22403,NIFTY,0
22402.35,2025-04-09 09:33:29,NSE,22402.35,22402.05,22402.05,NIFTY,0
22403.05,2025-04-09 09:33:30,NSE,22403.05,22402.95,22402.95,NIFTY,0
22401.95,2025-04-09 09:33:31,NSE,22403.15,22401.95,22403.15,NIFTY,0
22398.3,2025-04-09 09:33:32,NSE,22398.3,22398,22398,NIFTY,0
22395.9,2025-04-09 09:33:33,NSE,22396.6,22395.9,22396.6,NIFTY,0
22393.25,2025-04-09 09:33:34,NSE,22396.35,22393.25,22396.35,NIFTY,0
22393.9,2025-04-09 09:33:35,NSE,22393.9,22393.65,22393.65,NIFTY,0
22394.45,2025-04-09 09:33:36,NSE,22394.45,22393.3,22393.3,NIFTY,0
22393,2025-04-09 09:33:37,NSE,22393.55,22393,22393.55,NIFTY,0
22392.85,2025-04-09 09:33:38,NSE,22392.95,22392.85,22392.95,NIFTY,0
22392.15,2025-04-09 09:33:39,NSE,22392.6,22392.15,22392.6,NIFTY,0
22393.4,2025-04-09 09:33:40,NSE,22393.4,22393.1,22393.1,NIFTY,0
22393.4,2025-04-09 09:33:41,NSE,22394.05,22393.4,22394.05,NIFTY,0
22394.5,2025-04-09 09:33:42,NSE,22394.9,22394.5,22394.9,NIFTY,0
22397.35,2025-04-09 09:33:43,NSE,22397.35,22395.75,22395.75,NIFTY,0
22396.3,2025-04-09 09:33:44,NSE,22396.3,22396.15,22396.15,NIFTY,0
22398,2025-04-09 09:33:45,NSE,22398,22397.05,22397.05,NIFTY,0
22398.9,2025-04-09 09:33:46,NSE,22398.9,22398.8,22398.8,NIFTY,0
22398,2025-04-09 09:33:47,NSE,22398.2,22398,22398.2,NIFTY,0
22396.65,2025-04-09 09:33:48,NSE,22397,22396.65,22397,NIFTY,0
22396.35,2025-04-09 09:33:49,NSE,22397.25,22396.35,22397.25,NIFTY,0
22396.5,2025-04-09 09:33:50,NSE,22396.5,22396,22396,NIFTY,0
22397.65,2025-04-09 09:33:51,NSE,22397.65,22396.95,22396.95,NIFTY,0
22398.75,2025-04-09 09:33:52,NSE,22398.75,22397.4,22397.4,NIFTY,0
22403.05,2025-04-09 09:33:53,NSE,22404.3,22403.05,22404.3,NIFTY,0
22401.85,2025-04-09 09:33:54,NSE,22402.45,22401.85,22402.45,NIFTY,0
22400.45,2025-04-09 09:33:55,NSE,22400.95,22400.45,22400.95,NIFTY,0
22399.85,2025-04-09 09:33:56,NSE,22401,22399.85,22401,NIFTY,0
22400.2,2025-04-09 09:33:57,NSE,22401.2,22400.2,22401.2,NIFTY,0
22401.5,2025-04-09 09:33:58,NSE,22401.5,22401.15,22401.15,NIFTY,0
22401.5,2025-04-09 09:33:59,NSE,22401.5,22400.85,22400.85,NIFTY,0
22406.55,2025-04-09 09:34:00,NSE,22406.55,22406,22406,NIFTY,0
22406.8,2025-04-09 09:34:01,NSE,22406.8,22406.6,22406.6,NIFTY,0
22407.25,2025-04-09 09:34:02,NSE,22408.2,22407.25,22408.2,NIFTY,0
22410.45,2025-04-09 09:34:03,NSE,22410.45,22410,22410,NIFTY,0
22410.95,2025-04-09 09:34:04,NSE,22410.95,22410.65,22410.65,NIFTY,0
22411.25,2025-04-09 09:34:05,NSE,22411.25,22410.45,22410.45,NIFTY,0
22409.25,2025-04-09 09:34:06,NSE,22410.8,22409.25,22410.8,NIFTY,0
22410.85,2025-04-09 09:34:07,NSE,22410.85,22410.2,22410.2,NIFTY,0
22411.15,2025-04-09 09:34:08,NSE,22411.5,22411.15,22411.5,NIFTY,0
22404.45,2025-04-09 09:34:09,NSE,22410.7,22404.45,22410.7,NIFTY,0
22402.3,2025-04-09 09:34:10,NSE,22404.7,22402.3,22404.7,NIFTY,0
22402.55,2025-04-09 09:34:11,NSE,22402.6,22402.55,22402.6,NIFTY,0
22402.1,2025-04-09 09:34:12,NSE,22402.1,22402,22402,NIFTY,0
22402.55,2025-04-09 09:34:13,NSE,22402.55,22402.45,22402.45,NIFTY,0
22404.2,2025-04-09 09:34:14,NSE,22404.25,22404.2,22404.25,NIFTY,0
22406.1,2025-04-09 09:34:15,NSE,22406.1,22404.35,22404.35,NIFTY,0
22408.05,2025-04-09 09:34:16,NSE,22408.05,22407.8,22407.8,NIFTY,0
22408.75,2025-04-09 09:34:17,NSE,22409.25,22408.75,22409.25,NIFTY,0
22409.45,2025-04-09 09:34:18,NSE,22409.45,22409.25,22409.25,NIFTY,0
22409.05,2025-04-09 09:34:19,NSE,22409.05,22409.05,22409.05,NIFTY,0
22408,2025-04-09 09:34:20,NSE,22408.5,22408,22408.5,NIFTY,0
22409.25,2025-04-09 09:34:21,NSE,22409.25,22408.9,22408.9,NIFTY,0
22411.9,2025-04-09 09:34:22,NSE,22411.9,22409.65,22409.65,NIFTY,0
22411.9,2025-04-09 09:34:23,NSE,22411.9,22411.3,22411.3,NIFTY,0
22412.7,2025-04-09 09:34:24,NSE,22412.85,22412.7,22412.85,NIFTY,0
22412.45,2025-04-09 09:34:25,NSE,22412.45,22412.15,22412.15,NIFTY,0
22408.5,2025-04-09 09:34:26,NSE,22410.55,22408.5,22410.55,NIFTY,0
22407.1,2025-04-09 09:34:27,NSE,22409.05,22407.1,22409.05,NIFTY,0
22406.7,2025-04-09 09:34:28,NSE,22407.6,22406.7,22407.6,NIFTY,0
22407.15,2025-04-09 09:34:29,NSE,22407.15,22406.65,22406.65,NIFTY,0
22408.3,2025-04-09 09:34:30,NSE,22408.3,22406.9,22406.9,NIFTY,0
22409.25,2025-04-09 09:34:31,NSE,22409.25,22408.2,22408.2,NIFTY,0
22407.7,2025-04-09 09:34:32,NSE,22407.7,22407.2,22407.2,NIFTY,0
22408.25,2025-04-09 09:34:33,NSE,22408.25,22408.2,22408.2,NIFTY,0
22409.25,2025-04-09 09:34:34,NSE,22409.65,22409.25,22409.65,NIFTY,0
22409.5,2025-04-09 09:34:35,NSE,22409.5,22408.95,22408.95,NIFTY,0
22407.95,2025-04-09 09:34:36,NSE,22408.75,22407.95,22408.75,NIFTY,0
22406.65,2025-04-09 09:34:37,NSE,22406.9,22406.65,22406.9,NIFTY,0
22405.9,2025-04-09 09:34:38,NSE,22406.6,22405.9,22406.6,NIFTY,0
22406.3,2025-04-09 09:34:39,NSE,22406.45,22406.3,22406.45,NIFTY,0
22406.85,2025-04-09 09:34:40,NSE,22406.85,22406.65,22406.65,NIFTY,0
22406.4,2025-04-09 09:34:41,NSE,22406.9,22406.4,22406.9,NIFTY,0
22406.05,2025-04-09 09:34:42,NSE,22406.8,22406.05,22406.8,NIFTY,0
22406.75,2025-04-09 09:34:43,NSE,22406.75,22406,22406,NIFTY,0
22406.9,2025-04-09 09:34:44,NSE,22406.9,22405.75,22405.75,NIFTY,0
22405.95,2025-04-09 09:34:45,NSE,22406.45,22405.95,22406.45,NIFTY,0
22405.25,2025-04-09 09:34:46,NSE,22406.9,22405.25,22406.9,NIFTY,0
22407.35,2025-04-09 09:34:47,NSE,22407.35,22405.25,22405.25,NIFTY,0
22408.95,2025-04-09 09:34:48,NSE,22408.95,22407.65,22407.65,NIFTY,0
22407.75,2025-04-09 09:34:49,NSE,22409.2,22407.75,22409.2,NIFTY,0
22407.4,2025-04-09 09:34:50,NSE,22408.35,22407.4,22408.35,NIFTY,0
22407.7,2025-04-09 09:34:51,NSE,22407.7,22407,22407,NIFTY,0
22402.45,2025-04-09 09:34:52,NSE,22407.95,22402.45,22407.95,NIFTY,0
22401.95,2025-04-09 09:34:53,NSE,22403.5,22401.95,22403.5,NIFTY,0
22403.55,2025-04-09 09:34:54,NSE,22403.55,22403.4,22403.4,NIFTY,0
22405.05,2025-04-09 09:34:55,NSE,22405.05,22404.25,22404.25,NIFTY,0
22405.8,2025-04-09 09:34:56,NSE,22405.8,22404.9,22404.9,NIFTY,0
22406.55,2025-04-09 09:34:57,NSE,22406.55,22405.6,22405.6,NIFTY,0
22407.35,2025-04-09 09:34:58,NSE,22408.2,22407.35,22408.2,NIFTY,0
22410.7,2025-04-09 09:34:59,NSE,22410.7,22409.95,22409.95,NIFTY,0
22413.25,2025-04-09 09:35:00,NSE,22413.25,22411.4,22411.4,NIFTY,0
22408.35,2025-04-09 09:35:01,NSE,22412,22408.35,22412,NIFTY,0
22406.9,2025-04-09 09:35:02,NSE,22407.65,22406.9,22407.65,NIFTY,0
22406.55,2025-04-09 09:35:03,NSE,22407.2,22406.55,22407.2,NIFTY,0
22406.85,2025-04-09 09:35:04,NSE,22407.3,22406.85,22407.3,NIFTY,0
22405.95,2025-04-09 09:35:05,NSE,22407.2,22405.95,22407.2,NIFTY,0
22406.9,2025-04-09 09:35:06,NSE,22406.95,22406.9,22406.95,NIFTY,0
22409.85,2025-04-09 09:35:07,NSE,22409.85,22408.85,22408.85,NIFTY,0
22410.6,2025-04-09 09:35:08,NSE,22410.6,22409.65,22409.65,NIFTY,0
22411.4,2025-04-09 09:35:09,NSE,22411.4,22411.2,22411.2,NIFTY,0
22415.7,2025-04-09 09:35:10,NSE,22415.7,22413.6,22413.6,NIFTY,0
22415.1,2025-04-09 09:35:11,NSE,22415.1,22414.75,22414.75,NIFTY,0
22414.45,2025-04-09 09:35:12,NSE,22414.45,22414.45,22414.45,NIFTY,0
22414.75,2025-04-09 09:35:13,NSE,22415.35,22414.75,22415.35,NIFTY,0
22415.45,2025-04-09 09:35:14,NSE,22415.45,22414.45,22414.45,NIFTY,0
22416.3,2025-04-09 09:35:15,NSE,22416.3,22415.8,22415.8,NIFTY,0
22417,2025-04-09 09:35:16,NSE,22417,22416.3,22416.3,NIFTY,0
22416.7,2025-04-09 09:35:17,NSE,22417.7,22416.7,22417.7,NIFTY,0
22419.5,2025-04-09 09:35:18,NSE,22419.5,22418.2,22418.2,NIFTY,0
22419.6,2025-04-09 09:35:19,NSE,22420.15,22419.6,22420.15,NIFTY,0
22419.15,2025-04-09 09:35:20,NSE,22419.15,22418.3,22418.3,NIFTY,0
22419.4,2025-04-09 09:35:21,NSE,22419.7,22419.4,22419.7,NIFTY,0
22417.75,2025-04-09 09:35:22,NSE,22419.25,22417.75,22419.25,NIFTY,0
22415.5,2025-04-09 09:35:23,NSE,22418.4,22415.5,22418.4,NIFTY,0
22412,2025-04-09 09:35:24,NSE,22413.95,22412,22413.95,NIFTY,0
22411,2025-04-09 09:35:25,NSE,22411.35,22411,22411.35,NIFTY,0
22408.25,2025-04-09 09:35:26,NSE,22408.3,22408.25,22408.3,NIFTY,0
22406.05,2025-04-09 09:35:27,NSE,22407.1,22406.05,22407.1,NIFTY,0
22406.85,2025-04-09 09:35:28,NSE,22406.95,22406.85,22406.95,NIFTY,0
22403.15,2025-04-09 09:35:29,NSE,22406.5,22403.15,22406.5,NIFTY,0
22400.2,2025-04-09 09:35:30,NSE,22403.35,22400.2,22403.35,NIFTY,0
22400.15,2025-04-09 09:35:31,NSE,22401.45,22400.15,22401.45,NIFTY,0
22400,2025-04-09 09:35:32,NSE,22400.9,22400,22400.9,NIFTY,0
22400.35,2025-04-09 09:35:33,NSE,22401.9,22400.35,22401.9,NIFTY,0
22396.7,2025-04-09 09:35:34,NSE,22396.7,22396.15,22396.15,NIFTY,0
22398.2,2025-04-09 09:35:35,NSE,22398.2,22396.75,22396.75,NIFTY,0
22394.4,2025-04-09 09:35:36,NSE,22398.55,22394.4,22398.55,NIFTY,0
22393.95,2025-04-09 09:35:37,NSE,22393.95,22393.85,22393.85,NIFTY,0
22389.95,2025-04-09 09:35:38,NSE,22392.4,22389.95,22392.4,NIFTY,0
22387.9,2025-04-09 09:35:39,NSE,22388.75,22387.9,22388.75,NIFTY,0
22390.8,2025-04-09 09:35:40,NSE,22390.8,22390.55,22390.55,NIFTY,0
22392.75,2025-04-09 09:35:41,NSE,22392.75,22392.45,22392.45,NIFTY,0
22394,2025-04-09 09:35:42,NSE,22394,22393.6,22393.6,NIFTY,0
22393.85,2025-04-09 09:35:43,NSE,22393.85,22393.75,22393.75,NIFTY,0
22397.3,2025-04-09 09:35:44,NSE,22397.3,22393.7,22393.7,NIFTY,0
22399.75,2025-04-09 09:35:45,NSE,22399.75,22398.75,22398.75,NIFTY,0
22402.5,2025-04-09 09:35:46,NSE,22402.5,22402.45,22402.45,NIFTY,0
22406.45,2025-04-09 09:35:47,NSE,22406.45,22404.65,22404.65,NIFTY,0
22405.1,2025-04-09 09:35:48,NSE,22407.1,22405.1,22407.1,NIFTY,0
22406.45,2025-04-09 09:35:49,NSE,22406.95,22406.45,22406.95,NIFTY,0
22405.9,2025-04-09 09:35:50,NSE,22406,22405.9,22406,NIFTY,0
22408.25,2025-04-09 09:35:51,NSE,22408.25,22407.35,22407.35,NIFTY,0
22404.65,2025-04-09 09:35:52,NSE,22404.65,22404.15,22404.15,NIFTY,0
22406.6,2025-04-09 09:35:53,NSE,22406.6,22405.15,22405.15,NIFTY,0
22408.75,2025-04-09 09:35:54,NSE,22408.75,22407.2,22407.2,NIFTY,0
22412.55,2025-04-09 09:35:55,NSE,22412.55,22410.6,22410.6,NIFTY,0
22416.05,2025-04-09 09:35:56,NSE,22416.05,22415.15,22415.15,NIFTY,0
22415.55,2025-04-09 09:35:57,NSE,22415.55,22415.5,22415.5,NIFTY,0
22414.3,2025-04-09 09:35:58,NSE,22415.1,22414.3,22415.1,NIFTY,0
22414.55,2025-04-09 09:35:59,NSE,22414.55,22414.4,22414.4,NIFTY,0
22414,2025-04-09 09:36:00,NSE,22414.5,22414,22414.5,NIFTY,0
22412.55,2025-04-09 09:36:01,NSE,22413.1,22412.55,22413.1,NIFTY,0
22412.7,2025-04-09 09:36:02,NSE,22412.7,22412.15,22412.15,NIFTY,0
22412.2,2025-04-09 09:36:03,NSE,22412.75,22412.2,22412.75,NIFTY,0
22413.65,2025-04-09 09:36:04,NSE,22413.65,22412.95,22412.95,NIFTY,0
22414.95,2025-04-09 09:36:05,NSE,22414.95,22414.4,22414.4,NIFTY,0
22415.4,2025-04-09 09:36:06,NSE,22415.4,22415.15,22415.15,NIFTY,0
22411.35,2025-04-09 09:36:07,NSE,22415.2,22411.35,22415.2,NIFTY,0
22408.4,2025-04-09 09:36:08,NSE,22410.7,22408.4,22410.7,NIFTY,0
22404.35,2025-04-09 09:36:09,NSE,22407.8,22404.35,22407.8,NIFTY,0
22405.15,2025-04-09 09:36:10,NSE,22406.1,22405.15,22406.1,NIFTY,0
22404.3,2025-04-09 09:36:11,NSE,22405.5,22404.3,22405.5,NIFTY,0
22402.8,2025-04-09 09:36:12,NSE,22404.65,22402.8,22404.65,NIFTY,0
22402.05,2025-04-09 09:36:13,NSE,22402.35,22402.05,22402.35,NIFTY,0
22402.2,2025-04-09 09:36:14,NSE,22402.45,22402.2,22402.45,NIFTY,0
22400.75,2025-04-09 09:36:15,NSE,22402.45,22400.75,22402.45,NIFTY,0
22397.75,2025-04-09 09:36:16,NSE,22397.75,22397.15,22397.15,NIFTY,0
22396.9,2025-04-09 09:36:17,NSE,22396.95,22396.9,22396.95,NIFTY,0
22396.15,2025-04-09 09:36:18,NSE,22396.15,22396.1,22396.1,NIFTY,0
22396.05,2025-04-09 09:36:19,NSE,22396.05,22395.55,22395.55,NIFTY,0
22396.55,2025-04-09 09:36:20,NSE,22396.55,22396.5,22396.5,NIFTY,0
22398.75,2025-04-09 09:36:21,NSE,22398.75,22397.45,22397.45,NIFTY,0
22398.3,2025-04-09 09:36:22,NSE,22398.55,22398.3,22398.55,NIFTY,0
22392.5,2025-04-09 09:36:23,NSE,22398.65,22392.5,22398.65,NIFTY,0
22393.65,2025-04-09 09:36:24,NSE,22394.1,22393.65,22394.1,NIFTY,0
22394.3,2025-04-09 09:36:25,NSE,22394.55,22394.3,22394.55,NIFTY,0
22394.6,2025-04-09 09:36:26,NSE,22395.1,22394.6,22395.1,NIFTY,0
22395.05,2025-04-09 09:36:27,NSE,22395.05,22395,22395,NIFTY,0
22396.6,2025-04-09 09:36:28,NSE,22396.6,22396.05,22396.05,NIFTY,0
22402.5,2025-04-09 09:36:29,NSE,22402.5,22401.5,22401.5,NIFTY,0
22406.05,2025-04-09 09:36:30,NSE,22406.05,22404.55,22404.55,NIFTY,0
22406.2,2025-04-09 09:36:31,NSE,22406.25,22406.2,22406.25,NIFTY,0
22404.4,2025-04-09 09:36:32,NSE,22404.75,22404.4,22404.75,NIFTY,0
22403.5,2025-04-09 09:36:33,NSE,22405,22403.5,22405,NIFTY,0
22403.9,2025-04-09 09:36:34,NSE,22403.9,22403.35,22403.35,NIFTY,0
22405.1,2025-04-09 09:36:35,NSE,22405.1,22404.8,22404.8,NIFTY,0
22406.4,2025-04-09 09:36:36,NSE,22406.4,22405.95,22405.95,NIFTY,0
22406,2025-04-09 09:36:37,NSE,22406.7,22406,22406.7,NIFTY,0
22404.25,2025-04-09 09:36:38,NSE,22404.25,22404.2,22404.2,NIFTY,0
22403.3,2025-04-09 09:36:39,NSE,22403.75,22403.3,22403.75,NIFTY,0
22402.7,2025-04-09 09:36:40,NSE,22403.4,22402.7,22403.4,NIFTY,0
22403.35,2025-04-09 09:36:41,NSE,22403.35,22402.7,22402.7,NIFTY,0
22399.1,2025-04-09 09:36:42,NSE,22403.15,22399.1,22403.15,NIFTY,0
22397.6,2025-04-09 09:36:43,NSE,22399.85,22397.6,22399.85,NIFTY,0
22398.6,2025-04-09 09:36:44,NSE,22398.6,22398.3,22398.3,NIFTY,0
22401.3,2025-04-09 09:36:45,NSE,22401.3,22400.4,22400.4,NIFTY,0
22402.2,2025-04-09 09:36:46,NSE,22405.8,22402.2,22405.8,NIFTY,0
22402.35,2025-04-09 09:36:47,NSE,22403.6,22402.35,22403.6,NIFTY,0
22402.5,2025-04-09 09:36:48,NSE,22402.5,22402.5,22402.5,NIFTY,0
22402.4,2025-04-09 09:36:49,NSE,22403.25,22402.4,22403.25,NIFTY,0
22400.95,2025-04-09 09:36:50,NSE,22401.25,22400.95,22401.25,NIFTY,0
22401.7,2025-04-09 09:36:51,NSE,22401.7,22401.05,22401.05,NIFTY,0
22401.25,2025-04-09 09:36:52,NSE,22401.25,22401.2,22401.2,NIFTY,0
22401.15,2025-04-09 09:36:53,NSE,22401.85,22401.15,22401.85,NIFTY,0
22400.15,2025-04-09 09:36:54,NSE,22400.4,22400.15,22400.4,NIFTY,0
22397.8,2025-04-09 09:36:55,NSE,22397.8,22396.35,22396.35,NIFTY,0
22399.4,2025-04-09 09:36:56,NSE,22399.4,22399.15,22399.15,NIFTY,0
22398.95,2025-04-09 09:36:57,NSE,22398.95,22398.9,22398.9,NIFTY,0
22399.7,2025-04-09 09:36:58,NSE,22399.7,22399.2,22399.2,NIFTY,0
22396,2025-04-09 09:36:59,NSE,22398.75,22396,22398.75,NIFTY,0
22393.6,2025-04-09 09:37:00,NSE,22393.6,22393.6,22393.6,NIFTY,0
22392.7,2025-04-09 09:37:01,NSE,22392.7,22391.95,22391.95,NIFTY,0
22392.8,2025-04-09 09:37:02,NSE,22392.8,22391.85,22391.85,NIFTY,0
22393.65,2025-04-09 09:37:03,NSE,22394.15,22393.65,22394.15,NIFTY,0
22392.65,2025-04-09 09:37:04,NSE,22393.4,22392.65,22393.4,NIFTY,0
22388.4,2025-04-09 09:37:05,NSE,22392.7,22388.4,22392.7,NIFTY,0
22386.6,2025-04-09 09:37:06,NSE,22387.45,22386.6,22387.45,NIFTY,0
22384.65,2025-04-09 09:37:07,NSE,22384.95,22384.65,22384.95,NIFTY,0
22379.2,2025-04-09 09:37:08,NSE,22383.55,22379.2,22383.55,NIFTY,0
22381.4,2025-04-09 09:37:09,NSE,22381.4,22380.7,22380.7,NIFTY,0
22383.45,2025-04-09 09:37:10,NSE,22383.45,22382.4,22382.4,NIFTY,0
22385.95,2025-04-09 09:37:11,NSE,22385.95,22385.45,22385.45,NIFTY,0
22386.4,2025-04-09 09:37:12,NSE,22386.5,22386.4,22386.5,NIFTY,0
22383.7,2025-04-09 09:37:13,NSE,22386.85,22383.7,22386.85,NIFTY,0
22385.8,2025-04-09 09:37:14,NSE,22385.8,22385.05,22385.05,NIFTY,0
22385.65,2025-04-09 09:37:15,NSE,22385.7,22385.65,22385.7,NIFTY,0
22386,2025-04-09 09:37:16,NSE,22386.05,22386,22386.05,NIFTY,0
22388.05,2025-04-09 09:37:17,NSE,22388.05,22386.2,22386.2,NIFTY,0
22387.85,2025-04-09 09:37:18,NSE,22388.15,22387.85,22388.15,NIFTY,0
22386.45,2025-04-09 09:37:19,NSE,22387.1,22386.45,22387.1,NIFTY,0
22386.15,2025-04-09 09:37:20,NSE,22386.4,22386.15,22386.4,NIFTY,0
22386.6,2025-04-09 09:37:21,NSE,22386.6,22386,22386,NIFTY,0
22387.35,2025-04-09 09:37:22,NSE,22387.35,22386.85,22386.85,NIFTY,0
22387.8,2025-04-09 09:37:23,NSE,22388.25,22387.8,22388.25,NIFTY,0
22387.55,2025-04-09 09:37:24,NSE,22387.75,22387.55,22387.75,NIFTY,0
22387.8,2025-04-09 09:37:25,NSE,22387.85,22387.8,22387.85,NIFTY,0
22391.7,2025-04-09 09:37:26,NSE,22391.7,22389.6,22389.6,NIFTY,0
22392.2,2025-04-09 09:37:27,NSE,22392.2,22391.75,22391.75,NIFTY,0
22392.65,2025-04-09 09:37:28,NSE,22392.7,22392.65,22392.7,NIFTY,0
22388.1,2025-04-09 09:37:29,NSE,22389.15,22388.1,22389.15,NIFTY,0
22388.6,2025-04-09 09:37:30,NSE,22388.8,22388.6,22388.8,NIFTY,0
22389.3,2025-04-09 09:37:31,NSE,22389.75,22389.3,22389.75,NIFTY,0
22388.75,2025-04-09 09:37:32,NSE,22388.75,22388.15,22388.15,NIFTY,0
22389.8,2025-04-09 09:37:33,NSE,22389.8,22389,22389,NIFTY,0
22390,2025-04-09 09:37:34,NSE,22390,22389.95,22389.95,NIFTY,0
22389.5,2025-04-09 09:37:35,NSE,22389.5,22389,22389,NIFTY,0
22390.7,2025-04-09 09:37:36,NSE,22390.7,22388.5,22388.5,NIFTY,0
22391.55,2025-04-09 09:37:37,NSE,22392.1,22391.55,22392.1,NIFTY,0
22389,2025-04-09 09:37:38,NSE,22389,22388.65,22388.65,NIFTY,0
22387.45,2025-04-09 09:37:39,NSE,22388,22387.45,22388,NIFTY,0
22384.4,2025-04-09 09:37:40,NSE,22387.55,22384.4,22387.55,NIFTY,0
22383.1,2025-04-09 09:37:41,NSE,22384.75,22383.1,22384.75,NIFTY,0
22382.4,2025-04-09 09:37:42,NSE,22382.9,22382.4,22382.9,NIFTY,0
22383,2025-04-09 09:37:43,NSE,22383,22382.7,22382.7,NIFTY,0
22382.65,2025-04-09 09:37:44,NSE,22382.9,22382.65,22382.9,NIFTY,0
22383.3,2025-04-09 09:37:45,NSE,22383.5,22383.3,22383.5,NIFTY,0
22383.55,2025-04-09 09:37:46,NSE,22383.55,22383.45,22383.45,NIFTY,0
22383.2,2025-04-09 09:37:47,NSE,22383.2,22382.7,22382.7,NIFTY,0
22383.55,2025-04-09 09:37:48,NSE,22383.9,22383.55,22383.9,NIFTY,0
22383.7,2025-04-09 09:37:49,NSE,22383.75,22383.7,22383.75,NIFTY,0
22383.85,2025-04-09 09:37:50,NSE,22384.2,22383.85,22384.2,NIFTY,0
22384.3,2025-04-09 09:37:51,NSE,22384.3,22383.7,22383.7,NIFTY,0
22379.4,2025-04-09 09:37:52,NSE,22380.5,22379.4,22380.5,NIFTY,0
22380.15,2025-04-09 09:37:53,NSE,22380.15,22379.6,22379.6,NIFTY,0
22380.45,2025-04-09 09:37:54,NSE,22380.45,22379.8,22379.8,NIFTY,0
22380,2025-04-09 09:37:55,NSE,22380.25,22380,22380.25,NIFTY,0
22380.5,2025-04-09 09:37:56,NSE,22380.5,22380.4,22380.4,NIFTY,0
22380.85,2025-04-09 09:37:57,NSE,22380.9,22380.85,22380.9,NIFTY,0
22381.55,2025-04-09 09:37:58,NSE,22381.55,22381.5,22381.5,NIFTY,0
22379.8,2025-04-09 09:37:59,NSE,22381.85,22379.8,22381.85,NIFTY,0
22376.75,2025-04-09 09:38:00,NSE,22379.25,22376.75,22379.25,NIFTY,0
22374.5,2025-04-09 09:38:01,NSE,22376.7,22374.5,22376.7,NIFTY,0
22374.35,2025-04-09 09:38:02,NSE,22374.35,22373.45,22373.45,NIFTY,0
22372.6,2025-04-09 09:38:03,NSE,22374.25,22372.6,22374.25,NIFTY,0
22373.3,2025-04-09 09:38:04,NSE,22373.6,22373.3,22373.6,NIFTY,0
22373.3,2025-04-09 09:38:05,NSE,22374.2,22373.3,22374.2,NIFTY,0
22372.75,2025-04-09 09:38:06,NSE,22373.05,22372.75,22373.05,NIFTY,0
22372.2,2025-04-09 09:38:07,NSE,22372.2,22372.2,22372.2,NIFTY,0
22373,2025-04-09 09:38:08,NSE,22373,22372.7,22372.7,NIFTY,0
22371.85,2025-04-09 09:38:09,NSE,22372.5,22371.85,22372.5,NIFTY,0
22371.35,2025-04-09 09:38:10,NSE,22371.35,22371.2,22371.2,NIFTY,0
22371.35,2025-04-09 09:38:11,NSE,22371.35,22371.25,22371.25,NIFTY,0
