,sz,bd,sn,uw,lw,id
8345,32.0,24.0,-1.0,0.0,8.0,18345
8346,22.0,13.0,-1.0,0.0,9.0,18346
8347,16.0,6.0,1.0,2.0,7.0,18347
8348,29.0,24.0,1.0,4.0,1.0,18348
8349,12.0,0.0,1.0,11.0,1.0,18349
8350,13.0,3.0,1.0,7.0,3.0,18350
8351,35.0,3.0,1.0,8.0,24.0,18351
8352,17.0,2.0,1.0,13.0,3.0,18352
8353,15.0,5.0,-1.0,8.0,1.0,18353
8354,27.0,25.0,1.0,0.0,2.0,18354
8355,14.0,5.0,1.0,6.0,4.0,18355
8356,20.0,14.0,-1.0,1.0,4.0,18356
8357,26.0,19.0,-1.0,5.0,1.0,18357
8358,13.0,4.0,1.0,4.0,4.0,18358
8359,12.0,3.0,1.0,1.0,7.0,18359
8360,11.0,0.0,1.0,5.0,5.0,18360
8361,12.0,2.0,1.0,4.0,5.0,18361
8362,30.0,22.0,1.0,6.0,2.0,18362
8363,34.0,30.0,-1.0,1.0,3.0,18363
8364,49.0,27.0,1.0,10.0,13.0,18364
8365,22.0,17.0,1.0,0.0,6.0,18365
8366,22.0,5.0,1.0,15.0,2.0,18366
8367,36.0,26.0,-1.0,10.0,0.0,18367
8368,27.0,6.0,-1.0,0.0,22.0,18368
8369,15.0,5.0,1.0,7.0,4.0,18369
8370,12.0,4.0,-1.0,2.0,5.0,18370
8371,19.0,11.0,1.0,8.0,0.0,18371
8372,27.0,18.0,-1.0,2.0,6.0,18372
8373,11.0,0.0,1.0,0.0,10.0,18373
8374,18.0,5.0,-1.0,1.0,12.0,18374
8375,29.0,19.0,1.0,2.0,8.0,18375
8376,17.0,2.0,1.0,10.0,5.0,18376
8377,16.0,2.0,-1.0,0.0,13.0,18377
8378,15.0,0.0,1.0,15.0,0.0,18378
8379,37.0,5.0,1.0,13.0,19.0,18379
8380,34.0,19.0,-1.0,0.0,14.0,18380
8381,29.0,20.0,1.0,5.0,4.0,18381
8382,15.0,4.0,1.0,4.0,7.0,18382
8383,36.0,33.0,1.0,2.0,0.0,18383
8384,23.0,0.0,-1.0,18.0,5.0,18384
8385,14.0,0.0,-1.0,10.0,3.0,18385
8386,17.0,9.0,1.0,4.0,5.0,18386
8387,21.0,13.0,-1.0,2.0,5.0,18387
8388,29.0,22.0,-1.0,0.0,7.0,18388
8389,22.0,3.0,1.0,0.0,18.0,18389
8390,28.0,7.0,1.0,18.0,2.0,18390
8391,23.0,17.0,-1.0,3.0,3.0,18391
8392,32.0,20.0,-1.0,3.0,9.0,18392
8393,23.0,7.0,1.0,14.0,2.0,18393
8394,24.0,10.0,1.0,0.0,14.0,18394
8395,23.0,19.0,-1.0,2.0,1.0,18395
8396,25.0,4.0,-1.0,6.0,14.0,18396
8397,24.0,13.0,1.0,8.0,3.0,18397
8398,14.0,4.0,-1.0,1.0,9.0,18398
8399,24.0,15.0,-1.0,1.0,8.0,18399
8400,17.0,0.0,1.0,0.0,16.0,18400
8401,17.0,4.0,1.0,10.0,4.0,18401
8402,32.0,29.0,1.0,1.0,3.0,18402
8403,16.0,7.0,1.0,3.0,7.0,18403
8404,22.0,8.0,1.0,3.0,11.0,18404
8405,69.0,55.0,-1.0,0.0,15.0,18405
8406,22.0,7.0,1.0,14.0,1.0,18406
8407,12.0,4.0,1.0,3.0,4.0,18407
8408,21.0,5.0,-1.0,13.0,2.0,18408
8409,21.0,10.0,-1.0,6.0,6.0,18409
8410,19.0,14.0,-1.0,2.0,4.0,18410
8411,50.0,36.0,-1.0,1.0,13.0,18411
8412,17.0,7.0,1.0,6.0,3.0,18412
8413,31.0,25.0,1.0,3.0,3.0,18413
8414,25.0,10.0,1.0,1.0,14.0,18414
8415,25.0,19.0,-1.0,5.0,1.0,18415
8416,18.0,7.0,-1.0,5.0,5.0,18416
8417,32.0,13.0,1.0,18.0,2.0,18417
8418,23.0,16.0,1.0,2.0,6.0,18418
8419,26.0,21.0,1.0,3.0,2.0,18419
8420,13.0,1.0,-1.0,5.0,6.0,18420
8421,7.0,0.0,-1.0,1.0,7.0,18421
8422,51.0,32.0,-1.0,0.0,18.0,18422
8423,29.0,27.0,-1.0,0.0,1.0,18423
8424,23.0,10.0,-1.0,11.0,2.0,18424
8425,25.0,18.0,1.0,1.0,6.0,18425
8426,10.0,1.0,-1.0,0.0,10.0,18426
8427,20.0,14.0,1.0,1.0,6.0,18427
8428,15.0,11.0,-1.0,3.0,0.0,18428
8429,9.0,7.0,1.0,0.0,3.0,18429
8430,22.0,9.0,-1.0,2.0,12.0,18430
8431,17.0,12.0,1.0,2.0,2.0,18431
8432,33.0,25.0,-1.0,1.0,6.0,18432
8433,24.0,8.0,-1.0,0.0,16.0,18433
8434,32.0,16.0,1.0,3.0,13.0,18434
8435,15.0,11.0,1.0,5.0,0.0,18435
8436,20.0,9.0,1.0,7.0,5.0,18436
8437,22.0,12.0,1.0,6.0,4.0,18437
8438,24.0,14.0,-1.0,5.0,6.0,18438
8439,15.0,6.0,1.0,2.0,6.0,18439
8440,28.0,22.0,1.0,5.0,1.0,18440
8441,18.0,8.0,-1.0,7.0,2.0,18441
8442,20.0,12.0,1.0,3.0,4.0,18442
8443,8.0,0.0,0.0,6.0,2.0,18443
8444,16.0,2.0,1.0,6.0,7.0,18444
8445,25.0,12.0,1.0,11.0,1.0,18445
8446,14.0,10.0,1.0,1.0,4.0,18446
8447,39.0,12.0,-1.0,10.0,17.0,18447
8448,23.0,13.0,-1.0,5.0,6.0,18448
8449,34.0,29.0,1.0,5.0,0.0,18449
8450,37.0,35.0,1.0,2.0,0.0,18450
8451,19.0,1.0,-1.0,3.0,14.0,18451
8452,13.0,5.0,-1.0,6.0,3.0,18452
8453,24.0,20.0,1.0,3.0,2.0,18453
8454,10.0,3.0,1.0,3.0,5.0,18454
8455,17.0,6.0,1.0,10.0,1.0,18455
8456,30.0,26.0,1.0,4.0,0.0,18456
8457,40.0,32.0,-1.0,1.0,7.0,18457
8458,26.0,19.0,-1.0,4.0,3.0,18458
8459,19.0,9.0,1.0,2.0,8.0,18459
8460,24.0,12.0,1.0,10.0,2.0,18460
8461,21.0,13.0,-1.0,2.0,6.0,18461
8462,24.0,6.0,1.0,6.0,12.0,18462
8463,25.0,17.0,1.0,6.0,2.0,18463
8464,28.0,26.0,-1.0,2.0,1.0,18464
8465,21.0,7.0,-1.0,8.0,6.0,18465
8466,12.0,8.0,1.0,5.0,0.0,18466
8467,28.0,26.0,1.0,3.0,0.0,18467
8468,32.0,18.0,1.0,5.0,9.0,18468
8469,12.0,0.0,1.0,3.0,9.0,18469
8470,21.0,15.0,1.0,1.0,5.0,18470
8471,16.0,9.0,-1.0,0.0,8.0,18471
8472,27.0,5.0,-1.0,3.0,18.0,18472
8473,20.0,13.0,1.0,3.0,3.0,18473
8474,12.0,6.0,1.0,0.0,7.0,18474
8475,25.0,15.0,1.0,11.0,0.0,18475
8476,17.0,15.0,1.0,3.0,0.0,18476
8477,19.0,2.0,-1.0,5.0,12.0,18477
8478,16.0,8.0,1.0,5.0,2.0,18478
8479,20.0,17.0,1.0,4.0,0.0,18479
8480,15.0,3.0,1.0,1.0,11.0,18480
8481,21.0,12.0,-1.0,8.0,0.0,18481
8482,38.0,34.0,1.0,1.0,3.0,18482
8483,20.0,10.0,-1.0,8.0,3.0,18483
8484,36.0,23.0,-1.0,5.0,9.0,18484
8485,27.0,2.0,1.0,6.0,19.0,18485
8486,17.0,9.0,1.0,5.0,2.0,18486
8487,13.0,10.0,1.0,0.0,4.0,18487
8488,8.0,0.0,1.0,7.0,2.0,18488
8489,21.0,10.0,-1.0,1.0,9.0,18489
8490,34.0,30.0,-1.0,0.0,3.0,18490
8491,29.0,18.0,-1.0,8.0,3.0,18491
8492,24.0,8.0,1.0,8.0,8.0,18492
8493,22.0,10.0,1.0,12.0,0.0,18493
8494,11.0,10.0,1.0,0.0,2.0,18494
8495,32.0,8.0,-1.0,9.0,15.0,18495
8496,34.0,9.0,-1.0,0.0,25.0,18496
8497,16.0,8.0,-1.0,7.0,1.0,18497
8498,31.0,19.0,-1.0,7.0,5.0,18498
8499,14.0,3.0,1.0,1.0,11.0,18499
8500,9.0,0.0,-1.0,5.0,5.0,18500
8501,20.0,4.0,-1.0,3.0,13.0,18501
8502,14.0,6.0,1.0,3.0,6.0,18502
8503,16.0,0.0,1.0,1.0,15.0,18503
8504,30.0,19.0,-1.0,1.0,10.0,18504
8505,20.0,11.0,1.0,1.0,9.0,18505
8506,20.0,10.0,1.0,1.0,8.0,18506
8507,28.0,15.0,1.0,6.0,7.0,18507
8508,15.0,0.0,1.0,0.0,14.0,18508
8509,38.0,24.0,-1.0,2.0,12.0,18509
8510,18.0,6.0,-1.0,1.0,10.0,18510
8511,14.0,3.0,-1.0,6.0,5.0,18511
8512,28.0,7.0,1.0,5.0,16.0,18512
8513,28.0,7.0,1.0,13.0,8.0,18513
8514,33.0,33.0,1.0,0.0,0.0,18514
8515,9.0,1.0,-1.0,3.0,6.0,18515
8516,28.0,16.0,-1.0,10.0,3.0,18516
8517,7.0,0.0,1.0,6.0,2.0,18517
8518,34.0,19.0,-1.0,3.0,12.0,18518
8519,18.0,7.0,1.0,10.0,2.0,18519
8520,10.0,0.0,1.0,2.0,9.0,18520
8521,59.0,36.0,-1.0,9.0,14.0,18521
8522,16.0,6.0,1.0,3.0,8.0,18522
8523,17.0,1.0,1.0,5.0,11.0,18523
8524,17.0,5.0,1.0,8.0,3.0,18524
8525,9.0,0.0,0.0,6.0,2.0,18525
8526,43.0,34.0,-1.0,0.0,9.0,18526
8527,15.0,1.0,1.0,4.0,10.0,18527
8528,30.0,26.0,1.0,0.0,3.0,18528
8529,20.0,5.0,1.0,9.0,6.0,18529
8530,14.0,7.0,-1.0,6.0,2.0,18530
8531,16.0,15.0,1.0,2.0,0.0,18531
8532,31.0,18.0,1.0,3.0,9.0,18532
8533,20.0,6.0,-1.0,7.0,6.0,18533
8534,68.0,59.0,-1.0,1.0,9.0,18534
8535,17.0,6.0,1.0,8.0,2.0,18535
8536,16.0,8.0,1.0,7.0,2.0,18536
8537,24.0,12.0,1.0,6.0,5.0,18537
8538,25.0,17.0,1.0,8.0,0.0,18538
8539,17.0,1.0,1.0,11.0,5.0,18539
8540,16.0,4.0,1.0,2.0,11.0,18540
8541,26.0,14.0,-1.0,8.0,4.0,18541
8542,17.0,6.0,1.0,4.0,8.0,18542
8543,16.0,4.0,-1.0,6.0,6.0,18543
8544,24.0,18.0,1.0,4.0,2.0,18544
8545,20.0,7.0,1.0,6.0,7.0,18545
8546,40.0,34.0,-1.0,4.0,2.0,18546
8547,18.0,6.0,1.0,9.0,3.0,18547
8548,11.0,0.0,-1.0,6.0,6.0,18548
8549,15.0,2.0,-1.0,1.0,11.0,18549
8550,18.0,9.0,1.0,7.0,1.0,18550
8551,27.0,21.0,1.0,4.0,2.0,18551
8552,16.0,0.0,-1.0,12.0,3.0,18552
8553,15.0,2.0,1.0,2.0,11.0,18553
8554,13.0,7.0,1.0,2.0,3.0,18554
8555,12.0,1.0,-1.0,9.0,3.0,18555
8556,11.0,0.0,-1.0,9.0,1.0,18556
8557,14.0,4.0,-1.0,6.0,3.0,18557
8558,14.0,2.0,1.0,6.0,6.0,18558
8559,25.0,10.0,1.0,15.0,0.0,18559
8560,8.0,0.0,-1.0,5.0,4.0,18560
8561,18.0,15.0,-1.0,1.0,3.0,18561
8562,24.0,16.0,-1.0,7.0,2.0,18562
8563,26.0,5.0,-1.0,14.0,7.0,18563
8564,14.0,10.0,-1.0,1.0,4.0,18564
8565,22.0,14.0,-1.0,0.0,9.0,18565
8566,14.0,9.0,-1.0,4.0,0.0,18566
8567,31.0,19.0,-1.0,1.0,11.0,18567
8568,30.0,12.0,1.0,0.0,18.0,18568
8569,15.0,4.0,-1.0,1.0,9.0,18569
8570,16.0,3.0,-1.0,12.0,0.0,18570
8571,11.0,4.0,-1.0,3.0,5.0,18571
8572,40.0,33.0,1.0,6.0,0.0,18572
8573,21.0,14.0,1.0,7.0,0.0,18573
8574,27.0,9.0,1.0,4.0,14.0,18574
8575,30.0,27.0,-1.0,2.0,1.0,18575
8576,28.0,19.0,-1.0,7.0,2.0,18576
8577,49.0,29.0,-1.0,10.0,10.0,18577
8578,30.0,23.0,-1.0,0.0,7.0,18578
8579,29.0,21.0,-1.0,6.0,1.0,18579
8580,28.0,11.0,-1.0,0.0,16.0,18580
8581,21.0,9.0,1.0,5.0,8.0,18581
8582,23.0,12.0,1.0,1.0,9.0,18582
8583,11.0,4.0,1.0,8.0,0.0,18583
8584,27.0,19.0,1.0,5.0,2.0,18584
8585,19.0,12.0,-1.0,1.0,6.0,18585
8586,56.0,49.0,1.0,7.0,0.0,18586
8587,17.0,7.0,1.0,9.0,0.0,18587
8588,26.0,22.0,-1.0,0.0,5.0,18588
8589,21.0,14.0,-1.0,2.0,4.0,18589
8590,13.0,2.0,1.0,0.0,10.0,18590
8591,18.0,5.0,-1.0,10.0,3.0,18591
8592,16.0,5.0,-1.0,7.0,3.0,18592
8593,22.0,10.0,1.0,8.0,4.0,18593
8594,15.0,1.0,-1.0,9.0,5.0,18594
8595,26.0,3.0,-1.0,17.0,6.0,18595
8596,43.0,39.0,1.0,4.0,0.0,18596
8597,24.0,9.0,1.0,6.0,10.0,18597
8598,15.0,2.0,-1.0,8.0,5.0,18598
8599,39.0,33.0,1.0,3.0,3.0,18599
8600,36.0,10.0,-1.0,21.0,5.0,18600
8601,20.0,12.0,-1.0,2.0,5.0,18601
8602,25.0,17.0,1.0,7.0,0.0,18602
8603,19.0,13.0,1.0,2.0,3.0,18603
8604,23.0,1.0,1.0,22.0,0.0,18604
8605,20.0,12.0,1.0,3.0,6.0,18605
8606,20.0,8.0,-1.0,7.0,5.0,18606
8607,44.0,30.0,1.0,15.0,0.0,18607
8608,12.0,1.0,-1.0,6.0,4.0,18608
8609,19.0,12.0,-1.0,3.0,3.0,18609
8610,19.0,8.0,-1.0,7.0,4.0,18610
8611,15.0,9.0,1.0,1.0,6.0,18611
8612,19.0,4.0,1.0,7.0,9.0,18612
8613,15.0,4.0,1.0,7.0,4.0,18613
8614,28.0,22.0,-1.0,0.0,6.0,18614
8615,21.0,16.0,1.0,0.0,6.0,18615
8616,26.0,23.0,1.0,3.0,0.0,18616
8617,42.0,42.0,1.0,1.0,0.0,18617
8618,27.0,10.0,-1.0,7.0,10.0,18618
8619,31.0,22.0,1.0,2.0,7.0,18619
8620,10.0,3.0,1.0,5.0,1.0,18620
8621,28.0,27.0,1.0,0.0,1.0,18621
8622,13.0,1.0,1.0,3.0,8.0,18622
8623,28.0,9.0,1.0,8.0,12.0,18623
8624,20.0,9.0,1.0,6.0,4.0,18624
8625,18.0,16.0,1.0,2.0,1.0,18625
8626,48.0,13.0,-1.0,7.0,28.0,18626
8627,19.0,3.0,-1.0,8.0,8.0,18627
8628,30.0,13.0,-1.0,4.0,12.0,18628
8629,16.0,2.0,1.0,12.0,2.0,18629
8630,22.0,15.0,-1.0,2.0,6.0,18630
8631,13.0,3.0,1.0,6.0,3.0,18631
8632,10.0,4.0,1.0,5.0,2.0,18632
8633,17.0,14.0,1.0,3.0,1.0,18633
8634,20.0,6.0,1.0,6.0,9.0,18634
8635,25.0,3.0,1.0,0.0,22.0,18635
8636,24.0,5.0,1.0,10.0,9.0,18636
8637,18.0,13.0,1.0,2.0,2.0,18637
8638,13.0,3.0,-1.0,2.0,7.0,18638
8639,21.0,2.0,-1.0,13.0,6.0,18639
8640,16.0,2.0,1.0,9.0,5.0,18640
8641,31.0,30.0,-1.0,0.0,0.0,18641
8642,14.0,3.0,1.0,8.0,2.0,18642
8643,37.0,4.0,-1.0,10.0,23.0,18643
8644,34.0,26.0,1.0,3.0,4.0,18644
8645,17.0,5.0,-1.0,9.0,2.0,18645
8646,34.0,21.0,-1.0,12.0,1.0,18646
8647,24.0,20.0,1.0,0.0,4.0,18647
8648,29.0,10.0,-1.0,10.0,9.0,18648
8649,28.0,15.0,1.0,13.0,1.0,18649
8650,17.0,14.0,-1.0,4.0,0.0,18650
8651,11.0,0.0,-1.0,3.0,7.0,18651
8652,13.0,2.0,1.0,3.0,8.0,18652
8653,25.0,14.0,1.0,1.0,11.0,18653
8654,22.0,13.0,1.0,8.0,0.0,18654
8655,14.0,6.0,-1.0,4.0,5.0,18655
8656,25.0,23.0,1.0,0.0,2.0,18656
8657,18.0,8.0,1.0,3.0,8.0,18657
8658,33.0,31.0,1.0,2.0,0.0,18658
8659,23.0,6.0,1.0,12.0,6.0,18659
8660,61.0,49.0,-1.0,0.0,12.0,18660
8661,8.0,0.0,1.0,4.0,5.0,18661
8662,12.0,2.0,-1.0,7.0,4.0,18662
8663,29.0,25.0,1.0,3.0,0.0,18663
8664,45.0,35.0,-1.0,10.0,0.0,18664
8665,25.0,13.0,-1.0,0.0,12.0,18665
8666,13.0,7.0,1.0,5.0,2.0,18666
8667,11.0,1.0,-1.0,10.0,1.0,18667
8668,18.0,10.0,1.0,2.0,6.0,18668
8669,15.0,4.0,-1.0,8.0,3.0,18669
8670,18.0,5.0,-1.0,4.0,9.0,18670
8671,59.0,45.0,-1.0,0.0,14.0,18671
8672,17.0,1.0,-1.0,3.0,13.0,18672
8673,65.0,60.0,1.0,1.0,5.0,18673
8674,38.0,8.0,1.0,22.0,9.0,18674
8675,67.0,56.0,-1.0,0.0,11.0,18675
8676,28.0,11.0,1.0,5.0,12.0,18676
8677,36.0,35.0,-1.0,1.0,0.0,18677
8678,34.0,21.0,1.0,0.0,12.0,18678
8679,25.0,8.0,1.0,16.0,0.0,18679
8680,30.0,10.0,1.0,12.0,8.0,18680
8681,19.0,4.0,1.0,15.0,0.0,18681
8682,18.0,1.0,1.0,12.0,5.0,18682
8683,20.0,6.0,-1.0,5.0,9.0,18683
8684,20.0,10.0,1.0,8.0,2.0,18684
8685,12.0,2.0,-1.0,5.0,4.0,18685
8686,44.0,36.0,-1.0,1.0,7.0,18686
8687,20.0,1.0,1.0,0.0,18.0,18687
8688,30.0,20.0,1.0,5.0,5.0,18688
8689,25.0,18.0,-1.0,7.0,0.0,18689
8690,22.0,4.0,1.0,1.0,17.0,18690
8691,20.0,9.0,1.0,9.0,3.0,18691
8692,20.0,7.0,1.0,7.0,6.0,18692
8693,21.0,2.0,1.0,13.0,6.0,18693
8694,16.0,4.0,-1.0,3.0,9.0,18694
8695,14.0,0.0,0.0,2.0,12.0,18695
8696,28.0,18.0,1.0,7.0,2.0,18696
8697,17.0,9.0,1.0,3.0,6.0,18697
8698,34.0,31.0,1.0,2.0,2.0,18698
8699,40.0,37.0,-1.0,2.0,1.0,18699
8700,22.0,15.0,-1.0,5.0,2.0,18700
8701,42.0,14.0,1.0,29.0,0.0,18701
8702,33.0,30.0,1.0,1.0,1.0,18702
8703,16.0,6.0,1.0,5.0,4.0,18703
8704,15.0,3.0,1.0,7.0,4.0,18704
8705,28.0,16.0,1.0,12.0,0.0,18705
8706,22.0,14.0,1.0,7.0,1.0,18706
8707,21.0,15.0,1.0,2.0,4.0,18707
8708,17.0,9.0,1.0,7.0,1.0,18708
8709,12.0,4.0,-1.0,6.0,3.0,18709
8710,56.0,14.0,-1.0,10.0,33.0,18710
8711,25.0,14.0,1.0,10.0,1.0,18711
8712,24.0,20.0,1.0,2.0,2.0,18712
8713,19.0,5.0,-1.0,0.0,14.0,18713
8714,17.0,9.0,1.0,4.0,4.0,18714
8715,24.0,20.0,1.0,1.0,3.0,18715
8716,21.0,15.0,1.0,7.0,0.0,18716
8717,20.0,17.0,1.0,3.0,1.0,18717
8718,14.0,6.0,1.0,6.0,1.0,18718
8719,30.0,14.0,1.0,17.0,0.0,18719
8720,20.0,10.0,1.0,4.0,6.0,18720
8721,12.0,3.0,1.0,9.0,1.0,18721
8722,41.0,29.0,1.0,10.0,2.0,18722
8723,17.0,0.0,1.0,2.0,15.0,18723
8724,32.0,31.0,-1.0,0.0,2.0,18724
8725,28.0,15.0,1.0,4.0,9.0,18725
8726,36.0,16.0,-1.0,7.0,12.0,18726
8727,19.0,12.0,1.0,4.0,4.0,18727
8728,15.0,3.0,1.0,9.0,4.0,18728
8729,19.0,11.0,1.0,7.0,1.0,18729
8730,21.0,10.0,1.0,10.0,1.0,18730
8731,22.0,15.0,-1.0,0.0,7.0,18731
8732,31.0,26.0,1.0,3.0,2.0,18732
8733,42.0,32.0,1.0,6.0,4.0,18733
8734,11.0,3.0,-1.0,1.0,8.0,18734
8735,17.0,11.0,-1.0,0.0,7.0,18735
8736,12.0,9.0,-1.0,3.0,1.0,18736
8737,35.0,33.0,-1.0,0.0,3.0,18737
8738,37.0,34.0,1.0,1.0,3.0,18738
8739,50.0,28.0,-1.0,0.0,21.0,18739
8740,49.0,20.0,-1.0,0.0,29.0,18740
8741,17.0,2.0,-1.0,9.0,5.0,18741
8742,29.0,9.0,1.0,19.0,1.0,18742
8743,22.0,0.0,-1.0,20.0,2.0,18743
8744,11.0,7.0,-1.0,4.0,1.0,18744
8745,11.0,3.0,-1.0,7.0,2.0,18745
8746,16.0,10.0,1.0,1.0,4.0,18746
8747,43.0,26.0,1.0,6.0,11.0,18747
8748,69.0,59.0,-1.0,2.0,8.0,18748
8749,17.0,2.0,-1.0,6.0,8.0,18749
8750,23.0,1.0,1.0,7.0,15.0,18750
8751,48.0,36.0,1.0,10.0,2.0,18751
8752,22.0,6.0,-1.0,0.0,15.0,18752
8753,25.0,21.0,-1.0,4.0,0.0,18753
8754,43.0,24.0,-1.0,8.0,12.0,18754
8755,12.0,3.0,-1.0,8.0,2.0,18755
8756,25.0,4.0,1.0,20.0,0.0,18756
8757,50.0,37.0,-1.0,10.0,3.0,18757
8758,24.0,7.0,1.0,8.0,10.0,18758
8759,10.0,0.0,1.0,0.0,9.0,18759
8760,14.0,8.0,1.0,6.0,1.0,18760
8761,13.0,0.0,1.0,11.0,2.0,18761
8762,13.0,1.0,1.0,2.0,9.0,18762
8763,17.0,11.0,1.0,7.0,0.0,18763
8764,23.0,4.0,1.0,3.0,16.0,18764
8765,23.0,6.0,1.0,8.0,9.0,18765
8766,74.0,58.0,-1.0,0.0,16.0,18766
8767,18.0,1.0,-1.0,13.0,4.0,18767
8768,19.0,2.0,1.0,2.0,15.0,18768
8769,18.0,8.0,-1.0,6.0,4.0,18769
8770,22.0,15.0,1.0,5.0,1.0,18770
8771,15.0,1.0,1.0,7.0,6.0,18771
8772,33.0,27.0,-1.0,0.0,5.0,18772
8773,14.0,0.0,1.0,0.0,14.0,18773
8774,41.0,29.0,-1.0,0.0,12.0,18774
8775,32.0,15.0,1.0,16.0,1.0,18775
8776,27.0,13.0,1.0,12.0,1.0,18776
8777,20.0,8.0,1.0,4.0,8.0,18777
8778,30.0,26.0,1.0,3.0,1.0,18778
8779,27.0,18.0,1.0,4.0,5.0,18779
8780,18.0,0.0,-1.0,12.0,6.0,18780
8781,17.0,4.0,-1.0,10.0,3.0,18781
8782,10.0,5.0,1.0,0.0,6.0,18782
8783,21.0,7.0,1.0,5.0,8.0,18783
8784,13.0,5.0,-1.0,6.0,1.0,18784
8785,17.0,0.0,1.0,9.0,8.0,18785
8786,22.0,15.0,-1.0,5.0,1.0,18786
8787,23.0,17.0,1.0,6.0,1.0,18787
8788,9.0,0.0,1.0,8.0,0.0,18788
8789,34.0,21.0,1.0,13.0,1.0,18789
8790,62.0,12.0,-1.0,0.0,49.0,18790
8791,20.0,2.0,1.0,13.0,6.0,18791
8792,28.0,17.0,-1.0,11.0,0.0,18792
8793,9.0,0.0,1.0,5.0,5.0,18793
8794,24.0,11.0,-1.0,9.0,5.0,18794
8795,27.0,14.0,1.0,0.0,12.0,18795
8796,16.0,3.0,-1.0,0.0,12.0,18796
8797,38.0,30.0,-1.0,4.0,4.0,18797
8798,35.0,25.0,-1.0,0.0,10.0,18798
8799,21.0,14.0,-1.0,3.0,4.0,18799
8800,21.0,16.0,-1.0,5.0,0.0,18800
8801,13.0,0.0,1.0,8.0,5.0,18801
8802,22.0,11.0,-1.0,1.0,9.0,18802
8803,17.0,6.0,-1.0,2.0,9.0,18803
8804,18.0,5.0,1.0,4.0,8.0,18804
8805,15.0,3.0,-1.0,8.0,4.0,18805
8806,28.0,2.0,-1.0,7.0,20.0,18806
8807,24.0,16.0,-1.0,3.0,5.0,18807
8808,62.0,23.0,-1.0,0.0,39.0,18808
8809,28.0,12.0,-1.0,8.0,7.0,18809
8810,25.0,3.0,1.0,4.0,18.0,18810
8811,29.0,19.0,-1.0,9.0,0.0,18811
8812,28.0,24.0,-1.0,2.0,3.0,18812
8813,30.0,4.0,1.0,17.0,10.0,18813
8814,16.0,2.0,1.0,3.0,11.0,18814
8815,20.0,2.0,-1.0,0.0,18.0,18815
8816,35.0,23.0,1.0,0.0,12.0,18816
8817,17.0,4.0,-1.0,11.0,2.0,18817
8818,22.0,11.0,1.0,3.0,8.0,18818
8819,19.0,1.0,-1.0,8.0,10.0,18819
8820,23.0,7.0,1.0,11.0,5.0,18820
8821,21.0,5.0,-1.0,13.0,3.0,18821
8822,18.0,8.0,1.0,7.0,2.0,18822
8823,23.0,15.0,-1.0,4.0,4.0,18823
8824,24.0,7.0,-1.0,1.0,16.0,18824
8825,19.0,7.0,1.0,2.0,11.0,18825
8826,15.0,1.0,1.0,4.0,11.0,18826
8827,25.0,2.0,1.0,8.0,16.0,18827
8828,21.0,1.0,1.0,7.0,13.0,18828
8829,31.0,20.0,-1.0,0.0,10.0,18829
8830,22.0,4.0,-1.0,7.0,10.0,18830
8831,26.0,11.0,1.0,8.0,7.0,18831
8832,31.0,25.0,-1.0,6.0,0.0,18832
8833,17.0,5.0,-1.0,7.0,5.0,18833
8834,26.0,20.0,-1.0,0.0,7.0,18834
8835,24.0,16.0,1.0,2.0,5.0,18835
8836,77.0,24.0,-1.0,53.0,0.0,18836
8837,55.0,3.0,1.0,23.0,28.0,18837
8838,58.0,28.0,-1.0,7.0,23.0,18838
8839,22.0,8.0,1.0,4.0,10.0,18839
8840,19.0,7.0,1.0,12.0,1.0,18840
8841,22.0,18.0,1.0,5.0,0.0,18841
8842,25.0,22.0,-1.0,1.0,2.0,18842
8843,23.0,8.0,-1.0,8.0,7.0,18843
8844,15.0,7.0,1.0,3.0,4.0,18844
8845,16.0,7.0,1.0,2.0,7.0,18845
8846,24.0,18.0,-1.0,6.0,0.0,18846
8847,19.0,8.0,1.0,1.0,10.0,18847
8848,22.0,7.0,1.0,14.0,0.0,18848
8849,28.0,22.0,-1.0,5.0,0.0,18849
8850,24.0,9.0,-1.0,15.0,1.0,18850
8851,32.0,1.0,1.0,13.0,18.0,18851
8852,31.0,21.0,-1.0,7.0,2.0,18852
8853,45.0,37.0,-1.0,8.0,0.0,18853
8854,32.0,5.0,1.0,0.0,26.0,18854
8855,22.0,10.0,-1.0,10.0,3.0,18855
8856,36.0,24.0,-1.0,0.0,12.0,18856
8857,110.0,110.0,-1.0,0.0,0.0,18857
8858,60.0,43.0,-1.0,17.0,0.0,18858
8859,84.0,67.0,-1.0,6.0,11.0,18859
8860,104.0,89.0,1.0,0.0,15.0,18860
8861,29.0,9.0,-1.0,19.0,1.0,18861
8862,25.0,14.0,1.0,5.0,7.0,18862
8863,84.0,77.0,1.0,7.0,0.0,18863
8864,24.0,5.0,1.0,19.0,0.0,18864
8865,29.0,4.0,-1.0,10.0,14.0,18865
8866,39.0,28.0,-1.0,11.0,0.0,18866
8867,30.0,9.0,1.0,14.0,7.0,18867
8868,40.0,35.0,1.0,5.0,0.0,18868
8869,30.0,25.0,-1.0,1.0,4.0,18869
8870,22.0,11.0,-1.0,10.0,1.0,18870
8871,20.0,4.0,1.0,11.0,4.0,18871
8872,23.0,8.0,-1.0,14.0,1.0,18872
